"Commodity","Category","Item","Units","Size","Region","Country","Year","Value","Survey base year"
"Rice","Allocated overhead","Opportunity cost of land","dollars per planted acre","No specific size","U.S. total","United States",2012,192.73,"Base survey of 2006"
"Rice","Allocated overhead","Opportunity cost of land","dollars per planted acre","No specific size","U.S. total","United States",2013,158.54,"Base survey of 2013"
"Rice","Allocated overhead","Opportunity cost of land","dollars per planted acre","No specific size","U.S. total","United States",2014,150.15,"Base survey of 2013"
"Rice","Allocated overhead","Opportunity cost of land","dollars per planted acre","No specific size","U.S. total","United States",2015,156.24,"Base survey of 2013"
"Rice","Allocated overhead","Opportunity cost of land","dollars per planted acre","No specific size","U.S. total","United States",2016,149.42,"Base survey of 2013"
"Rice","Allocated overhead","Opportunity cost of land","dollars per planted acre","No specific size","U.S. total","United States",2017,149.72,"Base survey of 2013"
"Rice","Allocated overhead","Opportunity cost of land","dollars per planted acre","No specific size","U.S. total","United States",2018,151.04,"Base survey of 2013"
"Rice","Allocated overhead","Opportunity cost of land","dollars per planted acre","No specific size","U.S. total","United States",2019,157.13,"Base survey of 2013"
"Rice","Allocated overhead","Opportunity cost of land","dollars per planted acre","No specific size","U.S. total","United States",2020,151.72,"Base survey of 2013"
"Rice","Allocated overhead","Opportunity cost of land","dollars per planted acre","No specific size","U.S. total","United States",2021,170.02,"Base survey of 2021"
"Rice","Allocated overhead","Opportunity cost of land","dollars per planted acre","No specific size","U.S. total","United States",2022,163.76,"Base survey of 2021"
"Rice","Allocated overhead","Opportunity cost of land","dollars per planted acre","No specific size","U.S. total","United States",2023,187.75,"Base survey of 2021"
"Rice","Allocated overhead","Opportunity cost of land","dollars per planted acre","No specific size","U.S. total","United States",2024,186.75,"Base survey of 2021"
"Rice","Allocated overhead","Opportunity cost of land","dollars per planted acre","No specific size","California","United States",2000,197.02,"Base survey of 2000"
"Rice","Allocated overhead","Opportunity cost of land","dollars per planted acre","No specific size","California","United States",2001,203.59,"Base survey of 2000"
"Rice","Allocated overhead","Opportunity cost of land","dollars per planted acre","No specific size","California","United States",2002,203.59,"Base survey of 2000"
"Rice","Allocated overhead","Opportunity cost of land","dollars per planted acre","No specific size","California","United States",2003,197.02,"Base survey of 2000"
"Rice","Allocated overhead","Opportunity cost of land","dollars per planted acre","No specific size","California","United States",2004,197.02,"Base survey of 2000"
"Rice","Allocated overhead","Opportunity cost of land","dollars per planted acre","No specific size","California","United States",2005,216.72,"Base survey of 2000"
"Rice","Allocated overhead","Opportunity cost of land","dollars per planted acre","No specific size","California","United States",2006,234.25,"Base survey of 2006"
"Rice","Allocated overhead","Opportunity cost of land","dollars per planted acre","No specific size","California","United States",2007,228.36,"Base survey of 2006"
"Rice","Allocated overhead","Opportunity cost of land","dollars per planted acre","No specific size","California","United States",2008,251.93,"Base survey of 2006"
"Rice","Allocated overhead","Opportunity cost of land","dollars per planted acre","No specific size","California","United States",2009,291.71,"Base survey of 2006"
"Rice","Allocated overhead","Opportunity cost of land","dollars per planted acre","No specific size","California","United States",2010,300.55,"Base survey of 2006"
"Rice","Allocated overhead","Opportunity cost of land","dollars per planted acre","No specific size","California","United States",2011,327.07,"Base survey of 2006"
"Rice","Allocated overhead","Opportunity cost of land","dollars per planted acre","No specific size","California","United States",2012,368.32,"Base survey of 2006"
"Rice","Allocated overhead","Opportunity cost of land","dollars per planted acre","No specific size","California","United States",2013,305.7,"Base survey of 2013"
"Rice","Allocated overhead","Opportunity cost of land","dollars per planted acre","No specific size","California","United States",2014,316.94,"Base survey of 2013"
"Rice","Allocated overhead","Opportunity cost of land","dollars per planted acre","No specific size","California","United States",2015,323.68,"Base survey of 2013"
"Rice","Allocated overhead","Opportunity cost of land","dollars per planted acre","No specific size","California","United States",2016,305.7,"Base survey of 2013"
"Rice","Allocated overhead","Opportunity cost of land","dollars per planted acre","No specific size","California","United States",2017,305.7,"Base survey of 2013"
"Rice","Allocated overhead","Opportunity cost of land","dollars per planted acre","No specific size","California","United States",2018,310.2,"Base survey of 2013"
"Rice","Allocated overhead","Opportunity cost of land","dollars per planted acre","No specific size","California","United States",2019,314.69,"Base survey of 2013"
"Rice","Allocated overhead","Opportunity cost of land","dollars per planted acre","No specific size","California","United States",2020,312.44,"Base survey of 2013"
"Rice","Allocated overhead","Opportunity cost of land","dollars per planted acre","No specific size","California","United States",2021,361.14,"Base survey of 2021"
"Rice","Allocated overhead","Opportunity cost of land","dollars per planted acre","No specific size","California","United States",2022,364.27,"Base survey of 2021"
"Rice","Allocated overhead","Opportunity cost of land","dollars per planted acre","No specific size","California","United States",2023,380.72,"Base survey of 2021"
"Rice","Allocated overhead","Opportunity cost of land","dollars per planted acre","No specific size","California","United States",2024,379.16,"Base survey of 2021"
"Rice","Allocated overhead","Opportunity cost of land","dollars per planted acre","No specific size","Gulf Coast","United States",2000,94.4,"Base survey of 2000"
"Rice","Allocated overhead","Opportunity cost of land","dollars per planted acre","No specific size","Gulf Coast","United States",2001,97.79,"Base survey of 2000"
"Rice","Allocated overhead","Opportunity cost of land","dollars per planted acre","No specific size","Gulf Coast","United States",2002,94.12,"Base survey of 2000"
"Rice","Allocated overhead","Opportunity cost of land","dollars per planted acre","No specific size","Gulf Coast","United States",2003,93.58,"Base survey of 2000"
"Rice","Allocated overhead","Opportunity cost of land","dollars per planted acre","No specific size","Gulf Coast","United States",2004,101.41,"Base survey of 2000"
"Rice","Allocated overhead","Opportunity cost of land","dollars per planted acre","No specific size","Gulf Coast","United States",2005,96.7,"Base survey of 2000"
"Rice","Allocated overhead","Opportunity cost of land","dollars per planted acre","No specific size","Gulf Coast","United States",2006,109.98,"Base survey of 2006"
"Rice","Allocated overhead","Opportunity cost of land","dollars per planted acre","No specific size","Gulf Coast","United States",2007,107.21,"Base survey of 2006"
"Rice","Allocated overhead","Opportunity cost of land","dollars per planted acre","No specific size","Gulf Coast","United States",2008,118.28,"Base survey of 2006"
"Rice","Allocated overhead","Opportunity cost of land","dollars per planted acre","No specific size","Gulf Coast","United States",2009,136.96,"Base survey of 2006"
"Rice","Allocated overhead","Opportunity cost of land","dollars per planted acre","No specific size","Gulf Coast","United States",2010,141.11,"Base survey of 2006"
"Rice","Allocated overhead","Opportunity cost of land","dollars per planted acre","No specific size","Gulf Coast","United States",2011,153.56,"Base survey of 2006"
"Rice","Allocated overhead","Opportunity cost of land","dollars per planted acre","No specific size","Gulf Coast","United States",2012,172.92,"Base survey of 2006"
"Rice","Allocated overhead","Opportunity cost of land","dollars per planted acre","No specific size","Gulf Coast","United States",2013,83.28,"Base survey of 2013"
"Rice","Allocated overhead","Opportunity cost of land","dollars per planted acre","No specific size","Gulf Coast","United States",2014,86.34,"Base survey of 2013"
"Rice","Allocated overhead","Opportunity cost of land","dollars per planted acre","No specific size","Gulf Coast","United States",2015,88.18,"Base survey of 2013"
