commodity_year,state_code,county_code,state_name,state_abbreviation,county_name,total_indemnity,insured_acres,n_crops,shannon,simpson,dominance,evenness,county_land_acres,indemnity_per_acre,pct_land_insured
2000,42,029,Pennsylvania,PA,Chester,4133.0,24392.9,5.0,0.7760883414742874,0.48026546621968835,0.6382799913089464,0.48221079886240403,483820.80000000005,0.16943454857765988,0.05041722059076418
2000,42,031,Pennsylvania,PA,Clarion,16713.0,9192.7,7.0,0.9062664222209836,0.412450127855698,0.7558171157548924,0.4657288121247281,385561.60000000003,1.8180730362135171,0.02384236396985592
2000,42,033,Pennsylvania,PA,Clearfield,16308.0,3433.8,3.0,0.1712791010431325,0.07264102413505069,0.9623740462461413,0.15590495647084085,734284.7999999999,4.7492573824917,0.004676387145696057
2000,42,035,Pennsylvania,PA,Clinton,19385.0,3537.9,3.0,0.6608640915235591,0.36017545087857294,0.783543910229232,0.6015444195738519,570156.8,5.479239096639249,0.00620513514878714
2000,42,037,Pennsylvania,PA,Columbia,27211.0,22561.699999999997,11.0,1.072107008793684,0.5513322148825347,0.5958460576995527,0.4471033497399255,310752.0,1.2060704645483276,0.07260355524662752
2000,42,039,Pennsylvania,PA,Crawford,264697.0,21052.05,7.0,1.1575607427883767,0.6030091818674298,0.5705928876285208,0.5948685469112441,648140.8,12.573454841690003,0.03248067395232641
2000,42,041,Pennsylvania,PA,Cumberland,376274.0,34910.854999999996,12.0,1.1120189495610562,0.4938066859936414,0.693512089577869,0.4475093459369703,352108.8,10.778137630831443,0.09914791962029917
2000,42,043,Pennsylvania,PA,Dauphin,14999.0,20795.125,7.0,1.0169087650156032,0.558800670339538,0.5739626474955067,0.5225877286827888,336185.6,0.7212748180162418,0.061856084853128754
2000,42,045,Pennsylvania,PA,Delaware,0.0,926.0,1.0,-0.0,0.0,1.0,0.0,117894.40000000001,0.0,0.007854486727104934
2000,42,047,Pennsylvania,PA,Elk,15678.0,631.5,1.0,-0.0,0.0,1.0,0.0,530336.0,24.826603325415675,0.0011907545405177096
2000,42,049,Pennsylvania,PA,Erie,1294931.0,31700.9569,11.0,1.582373290383343,0.7379684657638902,0.3896633164407728,0.6599009174144188,513248.0,40.848325307177085,0.06176537833561943
2000,42,051,Pennsylvania,PA,Fayette,29270.0,6067.0,5.0,0.7353951155322502,0.3393708967515616,0.8056040876874898,0.4569266759846889,505689.6,4.824460194494808,0.0119974782949857
2000,42,053,Pennsylvania,PA,Forest,1297.0,698.7,1.0,-0.0,0.0,1.0,0.0,273996.8,1.856304565621869,0.00255002978136971
2000,42,055,Pennsylvania,PA,Franklin,156264.0,47806.2036,9.0,0.8125716171062977,0.3728968335762606,0.7795307050903327,0.3698172801668775,494028.8,3.2686971194675665,0.0967680499598404
2000,42,057,Pennsylvania,PA,Fulton,20492.0,7933.4,5.0,0.45376672082812985,0.19140244195518774,0.8972445609700759,0.2819411157910757,280044.8,2.583003504172234,0.02832903878236625
2000,42,059,Pennsylvania,PA,Greene,15034.0,936.4000000000001,1.0,-0.0,0.0,1.0,0.0,368550.4,16.055104656129856,0.0025407651165213767
2000,42,061,Pennsylvania,PA,Huntingdon,110779.0,18246.9252,5.0,0.521053451419692,0.2337133381087947,0.87137558935135,0.3237487121399142,559392.0,6.071105064868682,0.03261921014244037
2000,42,063,Pennsylvania,PA,Indiana,253859.0,21657.6289,5.0,1.0075863314317612,0.5030761818403886,0.6774760555621119,0.6260485873033127,530732.8,11.721458575735408,0.040807029262182395
2000,42,065,Pennsylvania,PA,Jefferson,5686.0,4543.7,4.0,1.0203615061810787,0.5495467302274708,0.6271100644848913,0.7360352424407178,419507.2,1.2514030415740476,0.010831041755659973
2000,42,067,Pennsylvania,PA,Juniata,7133.0,8386.5,5.0,0.5060571657384509,0.28181469063362163,0.8333869909974363,0.31443099595752305,250617.59999999998,0.8505335956596912,0.033463332184172224
2000,42,069,Pennsylvania,PA,Lackawanna,2100.0,630.7,1.0,-0.0,0.0,1.0,0.0,293523.2,3.329633740288568,0.0021487228266794584
2000,42,071,Pennsylvania,PA,Lancaster,14316.0,48776.7,10.0,0.6662838934430931,0.3301391466933751,0.80352299356045,0.28936341830334955,607398.3999999999,0.2935007903363696,0.08030429451246497
2000,42,073,Pennsylvania,PA,Lawrence,31928.0,4456.3,5.0,0.8654133658429214,0.45140469549155027,0.7131027982855732,0.537711557033025,230694.4,7.16468819424186,0.019316897159185487
2000,42,075,Pennsylvania,PA,Lebanon,16266.0,16388.3,4.0,0.6825816793186716,0.4309772613672852,0.6970277576075614,0.49237860187735416,231590.40000000002,0.9925373589695088,0.07076415948156745
2000,42,077,Pennsylvania,PA,Lehigh,223987.0,33350.7,8.0,1.047189090889042,0.5723846279690006,0.5509389608014225,0.5035915027662143,221862.40000000002,6.716110906217861,0.15032155065482025
2000,42,079,Pennsylvania,PA,Luzerne,74357.0,7523.7,8.0,1.0922708475616731,0.4792525462832635,0.7090926007150737,0.5252712450282703,570118.3999999999,9.883036272046999,0.013196732468203097
2000,42,081,Pennsylvania,PA,Lycoming,14173.0,7284.7,3.0,0.6124790088189982,0.3293432505035838,0.8055650884731012,0.5575024193125768,790304.0,1.9455845813828985,0.009217592217678261
2000,42,083,Pennsylvania,PA,McKean,4850.0,569.2,1.0,-0.0,0.0,1.0,0.0,628204.8,8.520730850316232,0.0009060739427651619
2000,42,085,Pennsylvania,PA,Mercer,168315.0,18101.0,6.0,0.9347650461293833,0.49695132769142036,0.6610242528037126,0.5217023055734756,429964.80000000005,9.298657532732998,0.042098795064154086
2000,42,087,Pennsylvania,PA,Mifflin,37384.0,3802.1000000000004,3.0,0.326641135222907,0.1475487998935936,0.9214907551090187,0.29732157430981104,263590.4,9.8324610083901,0.0144242734181518
2000,42,089,Pennsylvania,PA,Monroe,26927.0,4561.400000000001,5.0,0.9609131876281698,0.5411446572201584,0.5866400666462052,0.5970489325524169,389440.0,5.903231464024202,0.011712715694330323
2000,42,091,Pennsylvania,PA,Montgomery,28084.0,11306.4,6.0,0.876509747582562,0.5158607695875146,0.5965205547300644,0.48918940440157926,309196.8,2.483902922238732,0.03656700198708395
2000,42,093,Pennsylvania,PA,Montour,27676.0,8592.4,5.0,0.868068750423749,0.5292356077609222,0.5526860946883292,0.5393614402377841,83680.0,3.220985987616964,0.10268164435946463
2000,42,095,Pennsylvania,PA,Northampton,110799.0,41189.174,7.0,0.8854612226341741,0.5095224462241035,0.618766329230103,0.45503705454439486,239232.0,2.690002960486656,0.17217251036650616
2000,42,097,Pennsylvania,PA,Northumberland,61214.0,39986.37,7.0,1.0080814336496702,0.5555287292699944,0.5723667839816416,0.5180513777262873,294342.4,1.5308716445128676,0.13584984698093105
2000,42,099,Pennsylvania,PA,Perry,5827.0,15944.900000000001,6.0,0.8769514889799592,0.4961816526660999,0.6534346405433712,0.48943594496965426,354252.8,0.36544600467861194,0.045009947698366824
2000,42,105,Pennsylvania,PA,Potter,20394.0,3248.3,4.0,0.890183160007646,0.518035788718761,0.6316842656158606,0.6421314152129487,691948.8,6.278360988824923,0.004694422477501225
2000,42,107,Pennsylvania,PA,Schuylkill,262265.0,27159.025,12.0,1.2642382312150562,0.5816115151413737,0.5990706588325612,0.5087668912322781,498150.4,9.656642681392281,0.05451972938293335
2000,42,109,Pennsylvania,PA,Snyder,20984.0,11300.3503,6.0,0.8441318051529041,0.4705081052109693,0.674282097254985,0.4711189306657227,211968.0,1.8569335855013274,0.05331158618282005
2000,42,111,Pennsylvania,PA,Somerset,6940.0,15124.0,7.0,1.1268785518478417,0.5613419465994627,0.6215419201269504,0.579101019846631,687782.4,0.4588733139381116,0.021989512962239218
2000,42,113,Pennsylvania,PA,Sullivan,24170.0,2044.5,1.0,-0.0,0.0,1.0,0.0,287961.6,11.821961359745659,0.007099904987331645
2000,42,115,Pennsylvania,PA,Susquehanna,42898.0,3304.6,2.0,0.029017494597145713,0.009037047201381654,0.9954608727228712,0.04186339555432441,526630.4,12.98129879561823,0.0062749890625379764
2000,42,117,Pennsylvania,PA,Tioga,85071.0,3034.2999999999997,3.0,0.30072080611464,0.14169421866309095,0.9241340671654089,0.27372787398838905,725587.2,28.036449922552155,0.004181854365677895
2000,42,119,Pennsylvania,PA,Union,32512.0,5565.8,4.0,0.7617051457564272,0.47413828241697553,0.6507779654317438,0.5494541182012013,202707.2,5.841388479643537,0.027457337479872446
2000,42,121,Pennsylvania,PA,Venango,20290.0,2066.2,4.0,0.6137898078037274,0.2857617441151096,0.8399477301326107,0.44275575593331373,432025.6,9.819959345658697,0.004782586957809907
2000,42,123,Pennsylvania,PA,Warren,8070.0,1674.8,1.0,-0.0,0.0,1.0,0.0,565408.0,4.8184857893479816,0.002962108778085913
2000,42,125,Pennsylvania,PA,Washington,32934.0,4143.9,4.0,0.6398685334484855,0.3338926707373002,0.8034218972465551,0.46156758001351195,548537.6,7.947585607760805,0.007554450232764354
2000,42,127,Pennsylvania,PA,Wayne,8262.0,715.6999999999999,1.0,-0.0,0.0,1.0,0.0,466700.80000000005,11.54394299287411,0.0015335306903266502
2000,42,129,Pennsylvania,PA,Westmoreland,45421.0,15999.0,8.0,1.053034547534978,0.5061231631058445,0.6715357209825614,0.5064025732044888,656307.2,2.8389899368710543,0.024377303799196476
2000,42,131,Pennsylvania,PA,Wyoming,6891.0,4560.45,3.0,0.2529276411162379,0.10666822974303702,0.9443256696159371,0.23022466044219464,254208.0,1.5110350952208664,0.01793983666918429
2000,42,133,Pennsylvania,PA,York,198642.0,65976.95,11.0,1.0493426541997017,0.5537560992046464,0.5861213651131191,0.43760987650436756,578848.0,3.01077876440181,0.11397974943335729
2000,42,999,Pennsylvania,PA,All Other Counties,914.0,104.0,1.0,-0.0,0.0,1.0,0.0,,8.788461538461538,
2000,44,001,Rhode Island,RI,Bristol,277.0,286.6,1.0,-0.0,0.0,1.0,0.0,15795.2,0.9665038381018841,0.0181447528363047
2000,44,003,Rhode Island,RI,Kent,0.0,238.10000000000002,1.0,-0.0,0.0,1.0,0.0,108908.79999999999,0.0,0.002186232884762297
2000,44,005,Rhode Island,RI,Newport,0.0,1539.8,1.0,-0.0,0.0,1.0,0.0,66592.0,0.0,0.023122897645362805
2000,44,007,Rhode Island,RI,Providence,13616.0,452.9,1.0,-0.0,0.0,1.0,0.0,264492.8,30.064031795098256,0.001712333946330486
2000,44,009,Rhode Island,RI,Washington,0.0,654.0,1.0,-0.0,0.0,1.0,0.0,212960.0,0.0,0.003070999248685199
2000,45,001,South Carolina,SC,Abbeville,3311.0,1005.3000000000001,1.0,-0.0,0.0,1.0,0.0,325139.19999999995,3.2935442156570174,0.0030919064819006758
2000,45,003,South Carolina,SC,Aiken,861092.0,13052.6,8.0,1.643651886589852,0.7463746926079576,0.42625990224169896,0.7904294752436561,686502.4,65.97091767157501,0.019013189174575354
2000,45,005,South Carolina,SC,Allendale,912825.0,34768.1,6.0,1.5067057353815332,0.749228160017778,0.35899574610059226,0.8409084820021453,261248.0,26.254670229319405,0.13308465519353258
2000,45,007,South Carolina,SC,Anderson,128378.0,7148.1,8.0,1.6719186636153998,0.767866954729528,0.36812579566598114,0.8040229215892135,459532.8,17.959737552636366,0.015555146444388736
2000,45,009,South Carolina,SC,Bamberg,971565.0,23222.7,6.0,1.3051297829761268,0.681965776181849,0.44290284936721397,0.7284068009074995,251680.0,41.83686651422961,0.09227074062301335
2000,45,011,South Carolina,SC,Barnwell,259693.0,17732.3,6.0,1.454545090827479,0.7318761790839572,0.36860418558224256,0.8117970719887652,350982.39999999997,14.645195490714686,0.05052190651155158
2000,45,013,South Carolina,SC,Beaufort,18786.0,1028.2,1.0,-0.0,0.0,1.0,0.0,375590.4,18.270764442715425,0.0027375566574651534
2000,45,015,South Carolina,SC,Berkeley,346789.0,9159.508,6.0,1.3733935577297127,0.7150648885949208,0.36499777062261424,0.7665055390059765,702540.8,37.86109472255497,0.013037688344933133
2000,45,017,South Carolina,SC,Calhoun,629413.0,39187.4,6.0,1.106463870011166,0.5746907073943771,0.6057865538412858,0.6175292437482497,243340.80000000002,16.06161674415756,0.16103916811319763
2000,45,019,South Carolina,SC,Charleston,18882.0,1747.0,1.0,-0.0,0.0,1.0,0.0,587846.4,10.808242701774471,0.0029718647592296217
2000,45,021,South Carolina,SC,Cherokee,44304.0,1002.7,1.0,-0.0,0.0,1.0,0.0,251321.6,44.18470130647252,0.003989708803381803
2000,45,023,South Carolina,SC,Chester,77943.0,3356.4,1.0,-0.0,0.0,1.0,0.0,371532.8,23.222202359671076,0.00903392647970785
2000,45,025,South Carolina,SC,Chesterfield,127217.0,12963.315,7.0,1.3840764997420738,0.6655357180975167,0.5083807652595035,0.7112746189303785,511104.0,9.813616347361766,0.025363360490232908
2000,45,027,South Carolina,SC,Clarendon,2061005.0,85694.9,8.0,1.478481167624529,0.7276498238646743,0.38546459590944154,0.7109991495265442,388614.4,24.050497754242087,0.22051395933861428
2000,45,029,South Carolina,SC,Colleton,755142.0,15669.26,6.0,1.3527409848885381,0.6936059350483128,0.42803872039904883,0.7549791186376933,676070.3999999999,48.19257578213649,0.023176965002461285
2000,45,031,South Carolina,SC,Darlington,700813.0,95153.2345,6.0,1.3767421996434837,0.711319100928989,0.3629605213262614,0.768374451642567,359129.6,7.36509908131394,0.2649551429344727
2000,45,033,South Carolina,SC,Dillon,669852.0,72303.1926,5.0,1.3364349352364662,0.6971224725686921,0.4347611615700632,0.8303737130283289,259097.59999999998,9.264487167334297,0.27905774735080524
2000,45,035,South Carolina,SC,Dorchester,284901.0,20624.87,6.0,1.2117704396041404,0.6647593991170899,0.40058919159248035,0.6763019592837471,367827.2,13.81346888489479,0.05607217193290762
2000,45,037,South Carolina,SC,Edgefield,930221.0,5830.55,1.0,-0.0,0.0,1.0,0.0,321209.6,159.54258174614745,0.018151854739086256
2000,45,041,South Carolina,SC,Florence,1306365.0,82754.1265,8.0,1.4021943418735932,0.6737090937742646,0.5078897243873391,0.6743129411278656,511897.60000000003,15.786101010926627,0.16166148561743598
2000,45,043,South Carolina,SC,Georgetown,250506.0,6995.11675,5.0,1.2374161139117994,0.6307279505700744,0.5444226502724203,0.768849860160397,521491.2,35.811553824316086,0.013413681285513542
2000,45,045,South Carolina,SC,Greenville,18539.0,1059.8,1.0,-0.0,0.0,1.0,0.0,505651.2,17.492923193055294,0.0020959111735520453
2000,45,047,South Carolina,SC,Greenwood,0.0,199.0,1.0,-0.0,0.0,1.0,0.0,291532.8,0.0,0.0006825990077274324
2000,45,049,South Carolina,SC,Hampton,735953.0,37452.5,6.0,1.2408021833871137,0.6528933149182966,0.4974060476603699,0.6925048839963376,358259.19999999995,19.650303718042853,0.10454023232341278
2000,45,051,South Carolina,SC,Horry,3989625.0,75917.83075,9.0,1.3206779555816115,0.6205971301633897,0.5768244056420171,0.6010664404558593,725555.2000000001,52.55188353758383,0.10463412122192768
2000,45,053,South Carolina,SC,Jasper,32837.0,2447.6,1.0,-0.0,0.0,1.0,0.0,419916.8,13.415999346298415,0.005828773699932939
2000,45,055,South Carolina,SC,Kershaw,81440.0,4776.545999999999,1.0,-0.0,0.0,1.0,0.0,464806.4,17.049977117356352,0.010276420462368846
2000,45,057,South Carolina,SC,Lancaster,0.0,939.55,1.0,-0.0,0.0,1.0,0.0,351353.6,0.0,0.0026740867319987615
2000,45,059,South Carolina,SC,Laurens,178238.0,1600.6,1.0,-0.0,0.0,1.0,0.0,457670.4,111.35699112832688,0.0034972766427542614
2000,45,061,South Carolina,SC,Lee,600114.0,88801.484,6.0,1.4445777210703523,0.7394241446696326,0.349142813874597,0.8062341770085473,262592.0,6.757927604002654,0.3381728460882281
2000,45,063,South Carolina,SC,Lexington,105582.0,10279.1,5.0,1.203182489799306,0.6675751284031564,0.4044906655251919,0.7475793135627227,447520.0,10.271521825840784,0.02296902931712549
2000,45,067,South Carolina,SC,Marion,1414059.0,31703.30219,5.0,1.3651516148941272,0.6813287935095553,0.5011443888331432,0.848216389304191,312998.4,44.60289314739046,0.10128902317072547
2000,45,069,South Carolina,SC,Marlboro,154248.0,56795.44154,6.0,1.1195498374713424,0.6172713369744157,0.5117975001484599,0.624832661246478,307014.39999999997,2.715851762352546,0.18499276105615894
2000,45,071,South Carolina,SC,Newberry,47009.0,11150.5,1.0,-0.0,0.0,1.0,0.0,403692.8,4.215864759427828,0.02762125061432852
2000,45,073,South Carolina,SC,Oconee,69745.0,1899.8999999999999,1.0,-0.0,0.0,1.0,0.0,400262.39999999997,36.70982683299121,0.004746636206648439
2000,45,075,South Carolina,SC,Orangeburg,2242071.0,96235.8,7.0,1.3741318898169834,0.7121551340051777,0.3681914630522113,0.7061641003743607,707942.4,23.29768132025712,0.13593733049468432
2000,45,077,South Carolina,SC,Pickens,1149.0,215.1,1.0,-0.0,0.0,1.0,0.0,318009.6,5.341701534170154,0.0006763946748777396
2000,45,079,South Carolina,SC,Richland,473174.0,15945.92,5.0,1.2175464394945337,0.6582762081941798,0.47772220103951357,0.7565041373066245,484102.39999999997,29.673672011398526,0.032939146759032804
2000,45,081,South Carolina,SC,Saluda,1573547.0,4740.3,5.0,1.1815157658361672,0.6320671119410886,0.5355146298757463,0.7341170210469646,289587.2,331.9509313756513,0.016369162725424328
2000,45,083,South Carolina,SC,Spartanburg,698495.0,3788.8,6.0,1.4363411976745757,0.6906800043678701,0.49224028716216217,0.8016372857755263,518995.19999999995,184.3578441722973,0.007300260195084657
2000,45,085,South Carolina,SC,Sumter,598502.0,68517.925,7.0,1.530975379356851,0.7486569578128367,0.3236466953720505,0.786765709660386,425862.39999999997,8.734969717778231,0.16089216845629012
2000,45,089,South Carolina,SC,Williamsburg,2019369.0,64779.7346,5.0,1.3465479088684564,0.7072421445725217,0.39873527052085206,0.8366572568381646,597696.0,31.17285077608206,0.1083824127984795
2000,45,091,South Carolina,SC,York,136075.0,5020.0,1.0,-0.0,0.0,1.0,0.0,436768.0,27.106573705179283,0.01149351600849879
2000,45,999,South Carolina,SC,All Other Counties,9088.0,218.1,1.0,-0.0,0.0,1.0,0.0,,41.66895919303072,
2000,46,003,South Dakota,SD,Aurora,2164461.0,162345.3411,9.0,1.1960802936354837,0.6257115450319193,0.463148101390142,0.5443596007311816,453235.19999999995,13.332449119477689,0.35819226110416846
2000,46,005,South Dakota,SD,Beadle,2345186.0,340590.0461,10.0,1.0948129962664355,0.6037340387887147,0.4682466711113905,0.47547124299447835,805568.0,6.8856563098483345,0.4227949050856042
2000,46,007,South Dakota,SD,Bennett,466492.0,93909.2851,10.0,1.3089647198737488,0.6271659944100112,0.5649914589755513,0.5684761548472048,758585.6,4.967474723114467,0.12379523826974832
2000,46,009,South Dakota,SD,Bon Homme,670741.0,161967.76861,8.0,0.84183777765132,0.5312121697953746,0.4852829171170491,0.4048383956835151,360537.60000000003,4.141200473132826,0.44923960388597467
2000,46,011,South Dakota,SD,Brookings,494360.0,251039.4329,10.0,0.9548963874923924,0.557883447192205,0.49760480318548395,0.41470623187729533,508454.4,1.9692523771630939,0.4937304759286182
2000,46,013,South Dakota,SD,Brown,7852790.0,593335.0310000001,11.0,1.2236942580276395,0.6613054231322697,0.42221158976200746,0.5103201427973852,1096364.8,13.23500145738066,0.5411839480800551
2000,46,015,South Dakota,SD,Brule,3789869.0,175598.4608,9.0,1.3138186314146216,0.6803532973306222,0.4089163098176769,0.5979446274933875,524134.4,21.58258667378934,0.3350256361727068
2000,46,017,South Dakota,SD,Buffalo,1903635.0,52482.9479,8.0,1.5766845724130039,0.7591020234103695,0.3259696641392356,0.7582250045554588,301177.6,36.27149533648814,0.17425913447746447
2000,46,019,South Dakota,SD,Butte,297876.0,27212.9465,8.0,1.3063647636320603,0.6583738137069912,0.5104465258842882,0.6282286553613522,1439046.4000000001,10.946113461105728,0.018910402402591047
2000,46,021,South Dakota,SD,Campbell,242935.0,131619.4365,9.0,1.6527461446814717,0.7709720402590766,0.3723860434549118,0.752197186272675,470905.6,1.8457380342910068,0.27950280587022114
2000,46,023,South Dakota,SD,Charles Mix,4732978.0,293762.4731,8.0,1.0935020495895365,0.6089264179120215,0.45742663241488074,0.5258633280482472,702444.7999999999,16.111581408115534,0.41820008219862975
2000,46,025,South Dakota,SD,Clark,1464041.0,262113.7443,11.0,1.1510038374383997,0.6274142120640582,0.48813279533163345,0.4800058828654203,613068.7999999999,5.585517859469226,0.4275437671921977
2000,46,027,South Dakota,SD,Clay,1794260.0,190662.5549,7.0,0.7691856038436601,0.5099921045500613,0.5328517817947271,0.3952832067899327,263424.0,9.410657488257543,0.7237858164024538
2000,46,029,South Dakota,SD,Codington,1082507.0,209018.9203,11.0,1.2227106484989883,0.6484453474788368,0.4693298164548982,0.5099099457634241,440108.8,5.178990487781215,0.4749255645422223
2000,46,031,South Dakota,SD,Corson,283093.0,124331.1456,7.0,1.0784057619630592,0.5098017422195338,0.6787852946478441,0.5541909334748041,1582675.2,2.2769274636201855,0.07855758755807889
